time,boilerTempC,groupheadTempC,heatLevel
1691007912586,41.0,33.25,0.0
1691007912677,41.0,33.25,0.0
1691007912769,41.0,33.25,0.0
1691007912861,41.0,33.25,0.0
1691007912953,41.0,33.25,0.0
1691007913044,41.0,33.25,0.0
1691007913135,41.25,33.25,0.0
1691007913228,41.25,33.25,0.0
1691007913320,41.25,33.25,0.0
1691007913412,41.25,33.25,0.0
1691007913504,41.25,33.25,0.0
1691007913596,41.25,33.25,0.0
1691007913687,41.25,33.25,0.0
1691007913778,41.25,33.25,0.0
1691007913871,41.25,33.25,0.0
1691007913962,41.25,33.25,0.0
1691007914053,41.25,33.25,0.0
1691007914145,41.25,33.25,0.0
1691007914237,41.25,33.25,0.0
1691007914328,41.25,33.25,0.0
1691007914421,41.25,33.25,0.0
1691007914513,41.25,33.25,0.0
1691007914605,41.25,33.25,0.0
1691007914696,41.5,33.25,0.0
1691007914787,41.25,33.25,0.0
1691007914879,41.5,33.25,0.0
1691007914971,41.25,33.25,0.0
1691007915062,41.5,33.25,0.0
1691007915155,41.5,33.25,0.0
1691007915248,41.5,33.25,0.0
1691007915340,41.5,33.25,0.0
1691007915432,41.5,33.25,0.0
1691007915524,41.5,33.25,0.0
1691007915616,41.5,33.25,0.0
1691007915707,41.5,33.25,0.0
1691007915799,41.5,33.25,0.0
1691007915891,41.5,33.25,0.0
1691007915983,41.5,33.25,0.0
1691007916075,41.5,33.25,0.0
1691007916166,41.5,33.25,0.0
1691007916258,41.5,33.25,0.0
1691007916350,41.5,33.25,0.0
1691007916441,41.5,33.25,0.0
1691007916532,41.5,33.25,0.0
1691007916625,41.5,33.25,0.0
1691007916717,41.5,33.25,0.0
1691007916816,41.75,33.25,0.0
1691007916907,41.75,33.25,0.0
1691007916998,41.75,33.25,0.0
1691007917089,41.75,33.25,0.0
1691007917180,41.75,33.25,0.0
1691007917271,41.75,33.25,0.0
1691007917362,41.75,33.25,0.0
1691007917453,41.75,33.25,0.0
1691007917544,41.75,33.25,0.0
1691007917635,41.75,33.25,0.0
1691007917726,41.75,33.25,0.0
