time,target_temp_c,boiler_temp_c,grouphead_temp_c,thermofilter_temp_c,power,pull,steam,heat_level
1691511989792,90.0,56.75,47.0,,1,0,0,0.0
1691511989884,90.0,56.75,47.0,,1,0,0,0.0
1691511989976,90.0,56.75,47.0,,1,0,0,0.0
1691511990067,90.0,56.75,47.0,,1,0,0,0.0
1691511990159,90.0,56.75,47.0,,1,0,0,0.0
1691511990251,90.0,56.75,47.0,,1,0,0,0.0
1691511990342,90.0,56.75,47.0,,1,0,0,0.0
1691511990434,90.0,56.75,47.0,,1,0,0,0.0
1691511990526,90.0,56.75,47.0,,1,0,0,0.0
1691511990617,90.0,56.75,47.0,,1,0,0,0.0
1691511990708,90.0,56.75,47.0,,1,0,0,0.0
1691511990801,90.0,56.75,47.0,,1,0,0,0.0
1691511990892,90.0,56.75,47.0,,1,0,0,0.0
1691511990985,90.0,56.75,47.0,,1,0,0,0.0
1691511991076,90.0,56.75,47.0,,1,0,0,0.0
1691511991168,90.0,56.75,47.0,,1,0,0,0.0
1691511991260,90.0,56.75,47.0,,1,0,0,0.0
1691511991352,90.0,56.75,47.0,,1,0,0,0.0
1691511991443,90.0,56.75,47.0,,1,0,0,0.0
1691511991535,90.0,56.75,47.0,,1,0,0,0.0
1691511991627,90.0,56.75,47.0,,1,0,0,0.0
1691511991718,90.0,56.75,47.0,,1,0,0,0.0
1691511991810,90.0,56.75,47.0,,1,0,0,0.0
1691511991902,90.0,56.75,47.0,,1,0,0,0.0
1691511991993,90.0,56.75,47.0,,1,0,0,0.0
1691511992085,90.0,56.75,47.0,,1,0,0,0.0
1691511992176,90.0,56.75,47.0,,1,0,0,0.0
1691511992268,90.0,56.75,47.0,,1,0,0,0.0
1691511992360,90.0,56.75,47.0,,1,0,0,0.0
1691511992451,90.0,56.75,47.0,,1,0,0,0.0
1691511992543,90.0,56.75,47.0,,1,0,0,0.0
1691511992635,90.0,56.75,47.0,,1,0,0,0.0
1691511992727,90.0,56.75,47.0,,1,0,0,0.0
1691511992818,90.0,56.75,47.0,,1,0,0,0.0
1691511992911,90.0,56.75,47.0,,1,0,0,0.0
1691511993002,90.0,56.75,47.0,,1,0,0,0.0
1691511993095,90.0,56.75,47.0,,1,0,0,0.0
1691511993187,90.0,56.75,47.0,,1,0,0,0.0
1691511993279,90.0,56.75,47.0,,1,0,0,0.0
1691511993370,90.0,56.75,47.0,,1,0,0,0.0
1691511993461,90.0,56.75,47.0,,1,0,0,0.0
1691511993553,90.0,56.75,47.0,,1,0,0,0.0
1691511993645,90.0,56.75,47.0,,1,0,0,0.0
1691511993737,90.0,56.75,47.0,,1,0,0,0.0
1691511993828,90.0,56.75,47.0,,1,0,0,0.0
1691511993920,90.0,56.75,47.0,,1,0,0,0.0
1691511994011,90.0,56.75,47.0,,1,0,0,0.0
1691511994103,90.0,56.75,47.0,,1,0,0,0.0
