time,boiler_thermocouple,boiler_internal,grouphead_thermocouple,grouphead_internal,basket_thermocouple,basket_internal
1687120920.986988406s,85,27.375,84.5,26.75,84.25,26.9375
1687120921.018576457s,85,27.375,84.5,26.75,84.25,26.9375
1687120921.050734467s,85,27.375,84.5,26.75,84.25,26.9375
1687120921.08230244s,85,27.375,84.5,26.6875,84.25,26.9375
1687120921.11445045s,85.25,27.375,84.5,26.6875,84.25,26.9375
1687120921.147237499s,85.25,27.375,84.5,26.75,84.25,26.9375
1687120921.178404447s,85,27.375,84.5,26.75,84.25,26.9375
1687120921.210952482s,85,27.375,84.5,26.75,84.25,26.9375
1687120921.243121493s,85,27.375,84.5,26.75,84.25,26.9375
1687120921.274761471s,85.25,27.375,84.5,26.75,84.25,26.9375
1687120921.307089491s,85.25,27.375,84.5,26.75,84.25,27
1687120921.338720469s,85.25,27.375,84.5,26.75,84.25,27
1687120921.37088848s,85.25,27.375,84.5,26.75,84.25,26.9375
1687120921.402428451s,85.25,27.375,84.5,26.75,84.25,26.9375
1687120921.434607463s,85.25,27.375,84.5,26.75,84.25,26.9375
1687120921.467269504s,85.25,27.375,84.5,26.75,84.25,26.9375
1687120921.498412451s,85.25,27.375,84.5,26.75,84.25,26.9375
1687120921.530977487s,85.25,27.375,84.5,26.75,84.25,26.9375
1687120921.563164499s,85,27.375,84.25,26.75,84.25,26.9375
1687120921.594807477s,85,27.375,84.25,26.75,84.25,26.9375
1687120921.627052492s,85,27.375,84.25,26.75,84.25,26.9375
1687120921.658609465s,85,27.375,84.25,26.6875,84.25,26.9375
1687120921.690775476s,85,27.375,84.25,26.6875,84.25,26.9375
1687120921.722347449s,85,27.375,84.25,26.6875,84.25,26.9375
1687120921.754528461s,85,27.375,84.25,26.75,84.25,26.9375
1687120921.787157501s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120921.818328449s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120921.850865483s,85,27.375,84.5,26.75,84.25,26.9375
1687120921.883009492s,85,27.375,84.5,26.75,84.25,26.9375
1687120921.91464747s,85,27.375,84.25,26.75,84.25,26.9375
1687120921.94664447s,85,27.375,84.25,26.75,84.25,26.9375
1687120921.979221506s,85,27.375,84.25,26.75,84.25,26.9375
1687120922.010381434s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120922.043015347s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120922.074860213s,85,27.375,84.25,26.75,84.25,26.9375
1687120922.106482066s,85,27.375,84.25,26.75,84.25,26.9375
1687120922.138620949s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120922.171174857s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120922.202700705s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120922.234446565s,85,27.375,84.25,26.75,84.25,26.9375
1687120922.266797461s,85,27.375,84.25,26.75,84.25,26.9375
1687120922.298379312s,85,27.375,84.25,26.75,84.25,26.9375
1687120922.330569198s,85,27.375,84.25,26.75,84.25,27
1687120922.362755084s,84.75,27.375,84.25,26.75,84.25,27
1687120922.395018975s,84.75,27.375,84.25,26.75,84.5,27
1687120922.426709832s,84.75,27.375,84.25,26.75,84.5,26.9375
1687120922.458877718s,85,27.375,84.25,26.75,84.5,26.9375
1687120922.490401565s,85,27.375,84.25,26.75,84.5,26.9375
1687120922.52257245s,84.75,27.375,84.25,26.75,84.5,26.9375
1687120922.55532437s,84.75,27.375,84.25,26.75,84.5,26.9375
1687120922.586461194s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120922.619015102s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120922.651151985s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120922.682694834s,85,27.375,84.25,26.75,84.5,26.9375
1687120922.714976726s,85,27.375,84.25,26.75,84.5,26.9375
1687120922.746655582s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120922.778834468s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120922.810391317s,84.75,27.375,84,26.75,84.25,26.9375
1687120922.842565203s,84.75,27.375,84,26.75,84.25,26.9375
1687120922.875304121s,84.75,27.375,84,26.75,84.25,26.9375
1687120922.906458947s,84.75,27.375,84,26.75,84.25,26.9375
1687120922.939058858s,84.75,27.375,84,26.75,84.25,26.9375
1687120922.971234743s,85,27.375,84.25,26.75,84.25,26.9375
1687120923.002808594s,85,27.375,84.25,26.75,84.25,26.9375
1687120923.035056374s,85,27.375,84.25,26.75,84.25,26.9375
1687120923.067818174s,85,27.375,84.25,26.75,84.25,26.9375
1687120923.0992309s,84.75,27.375,84,26.75,84.25,26.9375
1687120923.130786634s,84.75,27.375,84,26.75,84.25,26.9375
1687120923.162969402s,84.75,27.375,84,26.75,84.25,26.9375
1687120923.194626141s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.226883913s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.258471649s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120923.290874429s,84.75,27.3125,84.25,26.75,84.25,26.9375
1687120923.322955192s,84.75,27.3125,84.25,26.75,84.25,26.9375
1687120923.354864945s,84.75,27.3125,84.25,26.75,84.25,26.9375
1687120923.386948708s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120923.419070472s,84.5,27.375,84.25,26.75,84,26.9375
1687120923.451118233s,84.5,27.375,84.25,26.75,84,26.9375
1687120923.482303946s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.514915738s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.547266516s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.578852251s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.611024018s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.642637755s,84.5,27.375,84.25,26.75,84,26.9375
1687120923.674503506s,84.5,27.375,84.25,26.75,84,26.9375
1687120923.707280307s,84,27.375,84.25,26.75,84,26.9375
1687120923.738510023s,84,27.375,84.25,26.75,84,26.9375
1687120923.770623787s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.802783554s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.83492132s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.867555112s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.899060843s,84.75,27.375,84.25,26.75,84,26.9375
1687120923.930771586s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120923.962361321s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120923.99456109s,84.5,27.375,84.25,26.75,84.25,26.9375
1687120924.026963796s,84.5,27.375,84.25,26.75,84,26.9375
1687120924.059158454s,84.5,27.375,84.25,26.75,84,26.9375
1687120924.090467067s,84.25,27.375,84.25,26.75,83.75,26.9375
1687120924.122674726s,84.25,27.375,84.25,26.75,83.75,26.9375
1687120924.154365358s,85,27.375,84.25,26.75,84.25,26.9375
1687120924.186623019s,85,27.375,84.25,26.75,84.25,26.9375
1687120924.219210698s,85,27.375,84.25,26.75,84.25,26.9375
1687120924.250368303s,85,27.375,84.25,26.75,84.25,26.9375
1687120924.282970982s,85,27.375,84.25,26.75,84.25,26.9375
1687120924.315318648s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.346677263s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.378872922s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.410428547s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.442625205s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.474387841s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.506707506s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.538417139s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.570638799s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.603233478s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.634965112s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.666469735s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.698692395s,84.75,27.375,84.25,26.6875,84.25,26.9375
1687120924.731257072s,84.75,27.375,84.25,26.6875,84.25,26.9375
1687120924.762456679s,84.75,27.375,84.25,26.6875,84.25,26.9375
1687120924.795148363s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.827223015s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.858817642s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.8910053s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.922551925s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.954855589s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120924.986546221s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120925.019155856s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120925.050753382s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120925.082937936s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120925.114633466s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120925.146422002s,84.75,27.375,84.25,26.75,84.25,26.9375
1687120925.179641606s,84.75,27.375,84.25,26.75,84.25,27
1687120925.210543098s,84.75,27.375,84.25,26.75,84,27
1687120925.242728652s,84.75,27.375,84.25,26.75,84,26.9375
1687120925.27499921s,84.75,27.375,84.25,26.75,83.75,26.9375
1687120925.306642738s,84.75,27.375,84.25,26.6875,83.75,26.9375
1687120925.33878129s,84.75,27.375,84.25,26.6875,83.5,26.9375
1687120925.370998846s,84.75,27.375,84.25,26.75,83.5,26.9375
1687120925.4031774s,84.75,27.375,84.25,26.75,83.5,26.9375
1687120925.434813927s,84.75,27.375,84.25,26.75,83.25,26.9375
1687120925.466861475s,84.75,27.375,84.25,26.75,83.25,26.9375
1687120925.498438s,84.75,27.375,84.25,26.75,83.25,26.9375
1687120925.530607553s,84.75,27.3125,84.25,26.75,83.25,26.9375
1687120925.563170126s,84.5,27.3125,84.25,26.75,83,26.9375
1687120925.594442636s,84.5,27.375,84.25,26.75,83,26.9375
1687120925.626893203s,84.5,27.375,84.25,26.75,83,27
1687120925.659074757s,84.5,27.375,84.25,26.75,83.25,27
1687120925.690665282s,84.5,27.375,84.25,26.75,83.25,26.9375
1687120925.722819835s,84.75,27.375,84.5,26.75,83.25,26.9375
1687120925.754569368s,84.75,27.375,84.5,26.75,83.25,26.9375
1687120925.786581914s,84.5,27.375,84.25,26.75,83.25,26.9375
1687120925.819204489s,84.5,27.375,84.25,26.75,83.25,26.9375
1687120925.850411996s,84.5,27.375,84.25,26.75,83.25,26.9375
1687120925.883042572s,84.5,27.4375,84.25,26.75,83.25,26.9375
1687120925.914326082s,84.5,27.4375,84.25,26.75,83.25,26.9375
1687120925.947050662s,84.5,27.4375,84.25,26.75,83.5,26.9375
1687120925.979232216s,84.5,27.375,84.25,26.75,83.5,27
1687120926.010799724s,84.5,27.375,84.5,26.75,83.5,27
1687120926.04295318s,84.5,27.375,84.5,26.75,83.5,27
1687120926.074600612s,84.25,27.375,84.25,26.75,83.5,26.9375
1687120926.106622062s,84.25,27.375,84.25,26.75,83.5,26.9375
1687120926.139192536s,84.5,27.375,84.25,26.75,83.5,26.9375
1687120926.170330946s,84.5,27.375,84.25,26.75,83.5,26.9375
1687120926.202913421s,84.5,27.4375,84.25,26.75,83.5,26.9375
1687120926.235167881s,84.5,27.4375,84.25,26.75,83.5,26.9375
1687120926.266816314s,84.5,27.375,84.25,26.75,83.5,26.9375
1687120926.29899077s,84.25,27.375,84.25,26.75,83.5,26.9375
1687120926.330555199s,84.25,27.375,84.25,26.75,83.5,26.9375
1687120926.362716655s,84.25,27.375,84.25,26.75,83.5,26.9375
1687120926.394423091s,84.25,27.375,84.25,26.75,83.5,26.9375
1687120926.426480542s,84.25,27.375,84.25,26.6875,83.5,26.9375
1687120926.459069017s,84.25,27.375,84.25,26.6875,83.75,26.9375
1687120926.491266475s,84.25,27.375,84.25,26.6875,83.75,26.9375
1687120926.522838904s,84,27.375,84.25,26.6875,83.75,26.9375
1687120926.555059363s,84,27.375,84.25,26.75,83.5,26.9375
1687120926.586451784s,84,27.375,84.25,26.75,83.5,26.9375
1687120926.618656242s,84,27.375,84.25,26.75,83.75,26.9375
1687120926.651251717s,84,27.375,84.25,26.75,83.75,26.9375
1687120926.682430129s,84,27.375,84.25,26.75,83.75,26.9375
1687120926.715018604s,84,27.375,84.25,26.75,83.75,26.9375
1687120926.747060055s,84.25,27.375,84.25,26.75,83.75,26.9375
1687120926.778644484s,84.25,27.375,84.25,26.6875,83.75,26.9375
1687120926.810834942s,84,27.375,84,26.6875,83.75,27
1687120926.842439372s,84,27.375,84,26.6875,83.75,27
1687120926.874603829s,84,27.375,84,26.75,83.75,26.9375
1687120926.907065298s,84,27.375,84.25,26.75,83.75,26.9375
1687120926.939211753s,84,27.375,84.25,26.75,83.75,26.9375
1687120926.970746181s,84,27.375,84.25,26.75,83.75,26.9375
1687120927.002905637s,84,27.375,84.25,26.75,84,26.9375
1687120927.034566987s,84,27.375,84.25,26.75,84,26.9375
1687120927.066592346s,84,27.3125,84.25,26.75,84,26.9375
1687120927.101828842s,84,27.3125,84,26.75,84,27
1687120927.130642065s,84,27.3125,84,26.75,84,27
1687120927.163233448s,84,27.375,84,26.75,84,26.9375
1687120927.194492775s,84.25,27.375,84,26.75,84,26.9375
1687120927.227187162s,84.25,27.375,84,26.6875,84,26.9375
1687120927.258372486s,84,27.375,84,26.6875,84,26.9375
1687120927.290938868s,84,27.4375,84,26.75,84,26.9375
1687120927.323096233s,84,27.4375,84,26.75,84,27
1687120927.355294599s,84,27.4375,84,26.75,84,27
1687120927.386453922s,84,27.375,84,26.75,84,26.9375
1687120927.41916831s,84.25,27.375,84,26.75,84,26.9375
1687120927.450334633s,84.25,27.375,84,26.75,84,26.9375
1687120927.482898015s,84.25,27.375,84,26.75,84,26.9375
1687120927.515141383s,84.25,27.375,84,26.75,84,26.9375
1687120927.546775726s,84.25,27.375,84,26.75,84,27
1687120927.579366109s,84.25,27.375,84,26.75,84,27
1687120927.612106499s,84.25,27.375,84,26.75,84,27
1687120927.643522832s,84.25,27.375,84,26.75,84,27
1687120927.676214219s,84.25,27.375,84,26.75,84,27
1687120927.708342583s,84.25,27.375,84,26.75,84,27
1687120927.738926881s,84.25,27.375,84,26.75,84,27
1687120927.771355257s,84.25,27.375,84,26.75,84,26.9375
1687120927.802555581s,84.25,27.375,84,26.75,84,26.9375
1687120927.834888954s,84.25,27.375,84,26.75,84,26.9375
1687120927.867113321s,84.25,27.375,84,26.75,84,26.9375
1687120927.898286644s,84.25,27.375,84,26.75,84,26.9375
1687120927.930962031s,84.25,27.375,84,26.75,84,27
1687120927.962668377s,84.25,27.375,84,26.75,84,27
1687120927.994423724s,84.25,27.375,84,26.75,84,26.9375
1687120928.026683037s,84.25,27.375,84,26.75,84,26.9375
1687120928.060160369s,84.25,27.375,84,26.75,84,27
1687120928.090439573s,84.25,27.375,84,26.75,84,27
1687120928.122980868s,84.25,27.375,84,26.75,84,27
1687120928.155175149s,84.25,27.375,84,26.75,84,26.9375
1687120928.186818408s,84.25,27.4375,84,26.6875,84,26.9375
1687120928.21904269s,84.25,27.4375,83.75,26.6875,84,27
1687120928.250627947s,84.25,27.4375,83.75,26.6875,84,27
1687120928.282800227s,84.25,27.375,83.75,26.75,84,26.9375
1687120928.31454849s,84.25,27.375,84,26.75,84,26.9375
1687120928.3474738s,84.25,27.375,84,26.75,84,26.9375
1687120928.378909051s,84.25,27.375,83.75,26.75,84,26.9375
1687120928.411065331s,84.25,27.375,83.75,26.75,84,26.9375
1687120928.442567584s,84.25,27.375,84,26.75,84,26.9375
1687120928.474854869s,84.25,27.375,84,26.75,84,26.9375
1687120928.506966146s,84.25,27.375,84,26.75,84,26.9375
1687120928.538832414s,84.25,27.375,84,26.75,84,26.9375
1687120928.570452672s,84.25,27.375,84,26.75,84,26.9375
1687120928.602615952s,84,27.375,83.75,26.75,84,26.9375
1687120928.634554223s,84,27.375,83.75,26.75,84,26.9375
1687120928.666785505s,84,27.375,83.75,26.75,84,27
1687120928.698449765s,84,27.375,83.75,26.6875,84,27
1687120928.730643046s,84,27.375,83.75,26.6875,84,26.9375
1687120928.763213342s,84,27.375,83.75,26.6875,84,26.9375
1687120928.794447585s,84,27.375,83.75,26.75,84,26.9375
1687120928.827128885s,84,27.375,83.75,26.75,84,26.9375
1687120928.858305126s,84,27.375,83.75,26.6875,84,26.9375
1687120928.89083842s,84.25,27.375,83.75,26.6875,84,26.9375
1687120928.922975699s,84.25,27.375,83.75,26.75,84,26.9375
1687120928.954636959s,84,27.375,83.75,26.75,84,26.9375
1687120928.986931244s,84,27.375,83.75,26.75,84,26.9375
1687120929.018744476s,84,27.375,83.75,26.75,84,26.9375
1687120929.050940677s,84.25,27.375,84,26.75,84,26.9375
1687120929.082520855s,84.25,27.375,84,26.75,84,26.9375
1687120929.114763057s,84.25,27.375,83.75,26.75,84,27
1687120929.146569244s,84.25,27.375,83.75,26.75,84,27
1687120929.178747444s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.212326697s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.242383818s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.275756063s,83.75,27.375,83.75,26.75,84,26.9375
1687120929.307062231s,83.75,27.375,83.75,26.75,84,26.9375
1687120929.338912419s,84,27.375,83.75,26.75,84,26.9375
1687120929.37111062s,84,27.375,83.75,26.75,84,26.9375
1687120929.402954808s,83.75,27.375,83.75,26.75,84,26.9375
1687120929.435312015s,83.75,27.375,83.75,26.75,84,26.9375
1687120929.466898193s,83.75,27.375,83.75,26.6875,84,26.9375
1687120929.499653415s,84.25,27.375,83.75,26.6875,84,26.9375
1687120929.532554642s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.56279977s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.594647958s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.626848159s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.658423337s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.690544535s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.723146751s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.755315951s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120929.786885129s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120929.819060329s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.850627507s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.882788706s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.914450887s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.94669409s,84.25,27.375,83.75,26.75,84,26.9375
1687120929.979330307s,84.25,27.375,83.75,26.75,84,26.9375
1687120930.010495458s,84.25,27.375,83.75,26.75,84,26.9375
1687120930.043134599s,84.25,27.375,83.75,26.6875,84,26.9375
1687120930.074354691s,84.25,27.375,83.75,26.6875,84,26.9375
1687120930.106950831s,84.25,27.375,83.75,26.75,84,26.9375
1687120930.139126956s,84.25,27.375,83.75,26.75,84,26.9375
1687120930.17070106s,84.25,27.375,83.75,26.75,84,26.9375
1687120930.202907186s,84.25,27.375,83.75,26.75,84,26.9375
1687120930.235083312s,84.25,27.375,83.75,26.75,84,27
1687120930.266329404s,84.25,27.375,83.75,26.75,84,27
1687120930.298932544s,84.25,27.375,83.75,26.75,84,26.9375
1687120930.33111067s,84.25,27.375,83.75,26.75,84,26.9375
1687120930.362389764s,84.25,27.375,83.75,26.75,84,27
1687120930.394528888s,84.25,27.375,83.75,26.75,84,27
1687120930.427236031s,84.25,27.375,83.75,26.75,84,27
1687120930.458498125s,84.25,27.375,83.75,26.75,84,26.9375
1687120930.491014262s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120930.523181387s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120930.554822493s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120930.587079621s,84.25,27.375,83.75,26.75,83.75,27
1687120930.61879773s,84.25,27.375,83.75,26.75,83.75,27
1687120930.650951855s,84.25,27.375,83.75,26.75,83.75,27
1687120930.68255596s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120930.714824088s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120930.746420193s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120930.778574318s,84.25,27.375,83.75,26.6875,83.75,26.9375
1687120930.811100455s,84.25,27.375,83.75,26.6875,83.75,27
1687120930.843681595s,84.25,27.375,83.75,26.6875,83.75,27
1687120930.874339667s,84.25,27.375,83.75,26.6875,83.75,27
1687120930.906908806s,84.25,27.375,83.5,26.6875,83.75,26.9375
1687120930.939162934s,84.25,27.375,83.5,26.75,83.75,26.9375
1687120930.970346024s,84.25,27.375,83.75,26.75,83.75,27
1687120931.002929164s,84.25,27.375,83.75,26.75,83.75,27
1687120931.035185226s,84.25,27.375,83.75,26.75,83.75,27
1687120931.066934267s,84.25,27.375,83.75,26.75,83.75,27
1687120931.099110322s,84.25,27.375,83.75,26.6875,83.75,27
1687120931.130659356s,84.25,27.375,83.75,26.6875,83.75,26.9375
1687120931.163221424s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.19574649s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.226918512s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.258554549s,84.25,27.375,83.75,26.75,83.75,27
1687120931.291030614s,84.25,27.375,83.75,26.75,83.75,27
1687120931.32263865s,84.25,27.375,83.75,26.75,83.75,27
1687120931.354905708s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.386575747s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.418764802s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.450378838s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.482533892s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.514302934s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.546529991s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.579107059s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.610277081s,84.25,27.375,83.75,26.75,83.5,26.9375
1687120931.643566172s,84.25,27.375,83.75,26.75,83.5,27
1687120931.674702193s,84.25,27.375,83.75,26.75,83.75,27
1687120931.70633823s,84.25,27.375,83.75,26.75,83.75,26.9375
1687120931.738482284s,84.25,27.3125,83.75,26.75,83.5,26.9375
1687120931.771065352s,84,27.3125,83.75,26.75,83.5,26.9375
1687120931.803241407s,84,27.3125,83.75,26.75,83.5,27
1687120931.834928446s,84,27.375,83.75,26.75,83.75,27
1687120931.866957496s,84,27.375,83.75,26.75,83.75,26.9375
1687120931.898517531s,84,27.375,83.75,26.6875,83.5,26.9375
1687120931.930692585s,84,27.375,83.75,26.6875,83.5,26.9375
1687120931.962917642s,84,27.375,83.75,26.75,83.5,26.9375
1687120931.995132698s,84,27.375,83.75,26.75,83.5,26.9375
1687120932.026762693s,84,27.375,83.75,26.75,83.5,26.9375
1687120932.059708705s,84,27.375,83.75,26.75,83.5,26.9375
1687120932.091233674s,84,27.375,83.75,26.75,83.5,26.9375
1687120932.123213657s,84,27.375,83.75,26.75,83.5,26.9375
1687120932.154715625s,84,27.375,83.75,26.75,83.5,26.9375
1687120932.187218624s,84,27.375,83.75,26.6875,83.5,26.9375
1687120932.218778594s,83.75,27.375,83.75,26.6875,83.5,26.9375
1687120932.250952583s,83.75,27.375,83.75,26.6875,83.5,27
1687120932.28305457s,83.75,27.375,83.75,26.75,83.5,27
1687120932.31428553s,84.25,27.375,83.75,26.75,83.5,27
1687120932.346999535s,84.25,27.375,83.75,26.75,83.5,27
1687120932.379528535s,84.25,27.375,83.75,26.75,83.5,26.9375
1687120932.411115506s,84.25,27.375,83.75,26.75,83.5,26.9375
1687120932.443256494s,84,27.375,83.75,26.75,83.5,26.9375
1687120932.474892466s,84,27.375,83.75,26.75,83.5,26.9375
1687120932.50723746s,84,27.375,83.75,26.6875,83.5,26.9375
1687120932.538750429s,84.25,27.375,83.75,26.6875,83.5,26.9375
1687120932.570943419s,84.25,27.375,83.75,26.75,83.5,26.9375
1687120932.602580391s,84.25,27.375,83.75,26.75,83.5,26.9375
